Date,Strategy,Signal,EntryPrice,ExitPrice,P&L
2025-05-11,trend_following,BUY,104085.76,104085.76,0.0
2025-05-12,trend_following,BUY,102795.44,102795.44,0.0
2025-05-13,trend_following,BUY,104249.89,104249.89,0.0
2025-05-14,trend_following,BUY,103523.82,103523.82,0.0
2025-05-15,trend_following,BUY,103851.28,103851.28,0.0
2025-05-16,trend_following,BUY,103397.56,103397.56,0.0
2025-05-17,trend_following,BUY,103103.36,103103.36,0.0
2025-05-18,trend_following,BUY,106452.63,106452.63,0.0
2025-05-19,trend_following,BUY,105656.99,105656.99,0.0
2025-05-20,trend_following,BUY,106700.0,106700.0,0.0
2025-05-21,trend_following,BUY,109578.68,109578.68,0.0
2025-05-22,trend_following,BUY,111699.0,111699.0,0.0
2025-05-23,trend_following,BUY,107306.01,107306.01,0.0
2025-05-24,trend_following,BUY,107839.94,107839.94,0.0
2025-05-25,trend_following,BUY,108917.86,108917.86,0.0
2025-05-26,trend_following,BUY,109435.45,109435.45,0.0
2025-05-27,trend_following,BUY,108949.43,108949.43,0.0
2025-05-28,trend_following,BUY,107747.33,107747.33,0.0
2025-05-29,trend_following,BUY,105703.38,105703.38,0.0
2025-05-30,trend_following,BUY,104071.8,104071.8,0.0
2025-05-31,trend_following,BUY,104612.5,104612.5,0.0
2019-10-26,ConsensusEngine,SELL,9231.81,,
2020-02-25,ConsensusEngine,BUY,9319.74,,
2021-06-14,ConsensusEngine,SELL,40522.72,,
2021-06-21,ConsensusEngine,BUY,31616.31,,
2021-07-26,ConsensusEngine,SELL,37238.35,,
2021-10-05,ConsensusEngine,SELL,51472.55,,
2022-02-07,ConsensusEngine,SELL,43822.1,,
2022-05-30,ConsensusEngine,SELL,31760.68,,
2022-05-31,ConsensusEngine,SELL,31785.26,,
2023-02-09,ConsensusEngine,BUY,21798.17,,
2023-02-10,ConsensusEngine,BUY,21631.55,,
2023-03-17,ConsensusEngine,SELL,27391.98,,
2023-06-21,ConsensusEngine,SELL,30009.46,,
2024-07-15,ConsensusEngine,SELL,64588.45,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2020-01-15,ConsensusEngine,SELL,8817.79,,
2023-03-18,ConsensusEngine,SELL,26917.17,,
2023-04-12,ConsensusEngine,SELL,29891.39,,
2023-06-22,ConsensusEngine,SELL,29922.22,,
2023-08-29,ConsensusEngine,BUY,27723.71,,
2024-08-06,ConsensusEngine,BUY,56025.43,,
2019-10-23,ConsensusEngine,BUY,7466.85,,
2019-10-24,ConsensusEngine,BUY,7415.47,,
2019-11-21,ConsensusEngine,BUY,7634.12,,
2019-11-22,ConsensusEngine,BUY,7282.49,,
2019-11-23,ConsensusEngine,BUY,7314.92,,
2019-11-24,ConsensusEngine,BUY,6905.31,,
2019-12-17,ConsensusEngine,BUY,6619.91,,
2020-01-14,ConsensusEngine,SELL,8847.12,,
2020-01-30,ConsensusEngine,SELL,9526.47,,
2020-03-12,ConsensusEngine,BUY,4824.58,,
2020-03-13,ConsensusEngine,BUY,5582.5,,
2020-03-14,ConsensusEngine,BUY,5169.45,,
2020-04-29,ConsensusEngine,SELL,8778.63,,
2020-04-30,ConsensusEngine,SELL,8630.86,,
2020-05-01,ConsensusEngine,SELL,8817.65,,
2020-05-02,ConsensusEngine,SELL,8972.68,,
2020-05-07,ConsensusEngine,SELL,9991.11,,
2020-07-27,ConsensusEngine,SELL,11025.59,,
2020-07-28,ConsensusEngine,SELL,10912.79,,
2020-07-29,ConsensusEngine,SELL,11100.0,,
2020-07-30,ConsensusEngine,SELL,11100.77,,
2020-08-01,ConsensusEngine,SELL,11807.44,,
2020-08-17,ConsensusEngine,SELL,12271.4,,
2020-10-21,ConsensusEngine,SELL,12785.0,,
2020-10-22,ConsensusEngine,SELL,12983.94,,
2020-10-23,ConsensusEngine,SELL,12929.34,,
2020-10-24,ConsensusEngine,SELL,13106.87,,
2020-11-05,ConsensusEngine,SELL,15589.43,,
2020-11-06,ConsensusEngine,SELL,15569.24,,
2020-11-17,ConsensusEngine,SELL,17664.52,,
2020-11-20,ConsensusEngine,SELL,18648.05,,
2020-12-16,ConsensusEngine,SELL,21350.8,,
2020-12-17,ConsensusEngine,SELL,22812.74,,
2020-12-18,ConsensusEngine,SELL,23107.85,,
2020-12-19,ConsensusEngine,SELL,23827.87,,
2021-01-02,ConsensusEngine,SELL,32162.01,,
2021-01-03,ConsensusEngine,SELL,33031.74,,
2021-01-06,ConsensusEngine,SELL,36756.07,,
2021-01-07,ConsensusEngine,SELL,39444.65,,
2021-01-08,ConsensusEngine,SELL,40597.2,,
2021-02-08,ConsensusEngine,SELL,46386.93,,
2021-02-09,ConsensusEngine,SELL,46468.4,,
2021-02-11,ConsensusEngine,SELL,47961.49,,
2021-03-13,ConsensusEngine,SELL,61173.44,,
2021-05-17,ConsensusEngine,BUY,43547.02,,
2021-05-18,ConsensusEngine,BUY,42848.25,,
2021-05-19,ConsensusEngine,BUY,36653.5,,
2021-07-28,ConsensusEngine,SELL,40004.07,,
2021-07-29,ConsensusEngine,SELL,40024.95,,
2021-07-30,ConsensusEngine,SELL,42184.71,,
2021-10-06,ConsensusEngine,SELL,55314.08,,
2022-01-07,ConsensusEngine,BUY,41544.89,,
2022-01-21,ConsensusEngine,BUY,36474.82,,
2022-01-22,ConsensusEngine,BUY,35072.22,,
2022-01-23,ConsensusEngine,BUY,36264.17,,
2022-05-09,ConsensusEngine,BUY,30109.56,,
2022-05-10,ConsensusEngine,BUY,31017.98,,
2022-05-11,ConsensusEngine,BUY,29113.86,,
2022-05-12,ConsensusEngine,BUY,29034.65,,
2022-06-13,ConsensusEngine,BUY,22491.54,,
2022-06-14,ConsensusEngine,BUY,22129.68,,
2022-06-15,ConsensusEngine,BUY,22594.59,,
2022-06-16,ConsensusEngine,BUY,20372.31,,
2022-11-09,ConsensusEngine,BUY,15922.56,,
2023-01-11,ConsensusEngine,SELL,17944.83,,
2023-01-12,ConsensusEngine,SELL,18852.95,,
2023-01-13,ConsensusEngine,SELL,19930.08,,
2023-01-14,ConsensusEngine,SELL,20953.76,,
2023-01-15,ConsensusEngine,SELL,20869.54,,
2023-01-16,ConsensusEngine,SELL,21192.09,,
2023-03-09,ConsensusEngine,BUY,20368.79,,
2023-03-10,ConsensusEngine,BUY,20153.97,,
2023-03-17,ConsensusEngine,SELL,27391.98,,
2023-03-19,ConsensusEngine,SELL,27958.56,,
2023-04-11,ConsensusEngine,SELL,30196.78,,
2023-04-13,ConsensusEngine,SELL,30376.49,,
2023-06-21,ConsensusEngine,SELL,30009.46,,
2023-06-23,ConsensusEngine,SELL,30660.0,,
2023-08-17,ConsensusEngine,BUY,26630.0,,
2023-08-18,ConsensusEngine,BUY,26060.19,,
2023-08-19,ConsensusEngine,BUY,26106.91,,
2023-08-20,ConsensusEngine,BUY,26186.42,,
2023-10-20,ConsensusEngine,SELL,29659.06,,
2023-10-21,ConsensusEngine,SELL,29904.46,,
2023-10-22,ConsensusEngine,SELL,29992.78,,
2023-10-23,ConsensusEngine,SELL,32915.0,,
2023-10-24,ConsensusEngine,SELL,33932.19,,
2023-10-25,ConsensusEngine,SELL,34520.97,,
2023-11-11,ConsensusEngine,SELL,37143.52,,
2023-11-15,ConsensusEngine,SELL,37846.08,,
2023-12-03,ConsensusEngine,SELL,40020.0,,
2023-12-04,ConsensusEngine,SELL,41998.28,,
2023-12-05,ConsensusEngine,SELL,44151.45,,
2023-12-06,ConsensusEngine,SELL,43779.58,,
2024-02-09,ConsensusEngine,SELL,47091.85,,
2024-02-10,ConsensusEngine,SELL,47775.49,,
2024-02-11,ConsensusEngine,SELL,48247.73,,
2024-02-12,ConsensusEngine,SELL,49947.62,,
2024-02-13,ConsensusEngine,SELL,49738.87,,
2024-02-14,ConsensusEngine,SELL,51759.58,,
2024-02-27,ConsensusEngine,SELL,57067.0,,
2024-02-28,ConsensusEngine,SELL,62413.39,,
2024-02-29,ConsensusEngine,SELL,61125.22,,
2024-03-01,ConsensusEngine,SELL,62394.58,,
2024-03-04,ConsensusEngine,SELL,68152.44,,
2024-06-24,ConsensusEngine,BUY,60374.12,,
2024-07-04,ConsensusEngine,BUY,56926.92,,
2024-07-05,ConsensusEngine,BUY,56721.54,,
2024-08-05,ConsensusEngine,BUY,53944.07,,
2024-10-29,ConsensusEngine,SELL,72671.11,,
2024-11-06,ConsensusEngine,SELL,75656.18,,
2024-11-07,ConsensusEngine,SELL,75920.18,,
2024-11-08,ConsensusEngine,SELL,76498.17,,
2024-11-10,ConsensusEngine,SELL,80452.94,,
2024-11-11,ConsensusEngine,SELL,88577.48,,
2024-11-12,ConsensusEngine,SELL,88105.48,,
2024-11-13,ConsensusEngine,SELL,90460.0,,
2024-12-17,ConsensusEngine,SELL,106265.06,,
2025-02-25,ConsensusEngine,BUY,88778.23,,
2025-02-26,ConsensusEngine,BUY,84136.57,,
2025-02-27,ConsensusEngine,BUY,84841.68,,
2025-02-28,ConsensusEngine,BUY,84253.48,,
2025-05-08,ConsensusEngine,SELL,103107.77,,
2025-05-09,ConsensusEngine,SELL,102999.85,,
2025-05-10,ConsensusEngine,SELL,104688.81,,
2025-05-11,ConsensusEngine,SELL,104085.76,,
